"age_yrs","age_of_onset","Condition","log_frequency","ACC","rt","PartID","ItemID"
27,23,"Complex",5.4,1,553,"45","037"
24,20,"Complex",5.4,0,541,"46","037"
19,17,"Complex",5.4,1,416,"47","037"
20,18,"Complex",5.4,0,538,"48","037"
25,21,"Complex",5.4,1,802,"49","037"
36,34,"Complex",5.4,1,512,"50","037"
22,18,"Simple",5.7,1,555,"01","038"
36,34,"Simple",5.7,1,511,"02","038"
26,23,"Simple",5.7,1,629,"03","038"
25,23,"Simple",5.7,1,563,"04","038"
31,25,"Simple",5.7,1,509,"05","038"
31,29,"Simple",5.7,1,480,"06","038"
21,18,"Simple",5.7,1,588,"07","038"
24,22,"Simple",5.7,1,424,"08","038"
31,30,"Simple",5.7,1,551,"09","038"
32,29,"Simple",5.7,1,480,"10","038"
29,24,"Simple",5.7,1,498,"11","038"
29,27,"Simple",5.7,1,742,"12","038"
30,28,"Simple",5.7,1,505,"13","038"
30,28,"Simple",5.7,0,504,"14","038"
37,36,"Simple",5.7,1,777,"15","038"
36,32,"Simple",5.7,1,638,"16","038"
20,16,"Simple",5.7,0,609,"17","038"
33,31,"Simple",5.7,1,425,"18","038"
38,36,"Simple",5.7,0,627,"19","038"
24,22,"Simple",5.7,1,807,"20","038"
23,21,"Simple",5.7,1,504,"21","038"
18,15,"Simple",5.7,1,581,"22","038"
21,13,"Simple",5.7,1,578,"23","038"
20,19,"Simple",5.7,1,863,"24","038"
23,21,"Simple",5.7,0,479,"25","038"
35,33,"Simple",5.7,1,486,"26","038"
31,28,"Simple",5.7,1,469,"27","038"
38,36,"Simple",5.7,0,572,"28","038"
30,27,"Simple",5.7,1,427,"29","038"
35,32,"Simple",5.7,0,413,"30","038"
26,22,"Simple",5.7,0,448,"31","038"
26,24,"Simple",5.7,1,459,"32","038"
22,20,"Simple",5.7,1,803,"33","038"
28,26,"Simple",5.7,1,430,"34","038"
24,20,"Simple",5.7,1,387,"35","038"
25,23,"Simple",5.7,0,471,"36","038"
38,37,"Simple",5.7,1,681,"37","038"
22,19,"Simple",5.7,1,691,"38","038"
31,25,"Simple",5.7,1,449,"39","038"
23,20,"Simple",5.7,1,561,"40","038"
24,19,"Simple",5.7,1,433,"41","038"
35,32,"Simple",5.7,1,664,"42","038"
22,19,"Simple",5.7,1,490,"43","038"
31,26,"Simple",5.7,1,572,"44","038"
27,23,"Simple",5.7,1,545,"45","038"
24,20,"Simple",5.7,1,537,"46","038"
19,17,"Simple",5.7,1,407,"47","038"
20,18,"Simple",5.7,0,537,"48","038"
25,21,"Simple",5.7,1,561,"49","038"
36,34,"Simple",5.7,0,500,"50","038"
22,18,"Complex",4.8,1,682,"01","039"
36,34,"Complex",4.8,0,657,"02","039"
26,23,"Complex",4.8,1,554,"03","039"
25,23,"Complex",4.8,1,714,"04","039"
31,25,"Complex",4.8,1,593,"05","039"
31,29,"Complex",4.8,1,475,"06","039"
21,18,"Complex",4.8,1,844,"07","039"
24,22,"Complex",4.8,0,495,"08","039"
31,30,"Complex",4.8,0,706,"09","039"
32,29,"Complex",4.8,1,688,"10","039"
29,24,"Complex",4.8,1,715,"11","039"
29,27,"Complex",4.8,1,674,"12","039"
30,28,"Complex",4.8,1,640,"13","039"
30,28,"Complex",4.8,0,714,"14","039"
37,36,"Complex",4.8,1,590,"15","039"
36,32,"Complex",4.8,1,594,"16","039"
20,16,"Complex",4.8,1,877,"17","039"
33,31,"Complex",4.8,0,472,"18","039"
38,36,"Complex",4.8,0,554,"19","039"
24,22,"Complex",4.8,1,861,"20","039"
23,21,"Complex",4.8,0,620,"21","039"
18,15,"Complex",4.8,0,670,"22","039"
21,13,"Complex",4.8,1,773,"23","039"
20,19,"Complex",4.8,0,1000,"24","039"
23,21,"Complex",4.8,0,625,"25","039"
35,33,"Complex",4.8,0,531,"26","039"
31,28,"Complex",4.8,0,687,"27","039"
38,36,"Complex",4.8,0,834,"28","039"
30,27,"Complex",4.8,0,676,"29","039"
35,32,"Complex",4.8,0,489,"30","039"
26,22,"Complex",4.8,0,497,"31","039"
26,24,"Complex",4.8,0,596,"32","039"
22,20,"Complex",4.8,1,738,"33","039"
28,26,"Complex",4.8,0,503,"34","039"
24,20,"Complex",4.8,0,651,"35","039"
25,23,"Complex",4.8,0,418,"36","039"
38,37,"Complex",4.8,1,612,"37","039"
22,19,"Complex",4.8,0,585,"38","039"
31,25,"Complex",4.8,0,552,"39","039"
23,20,"Complex",4.8,0,805,"40","039"
24,19,"Complex",4.8,1,556,"41","039"
35,32,"Complex",4.8,1,832,"42","039"
22,19,"Complex",4.8,0,706,"43","039"
31,26,"Complex",4.8,1,725,"44","039"
27,23,"Complex",4.8,1,585,"45","039"
24,20,"Complex",4.8,0,636,"46","039"
19,17,"Complex",4.8,0,445,"47","039"
20,18,"Complex",4.8,0,510,"48","039"
25,21,"Complex",4.8,1,547,"49","039"
36,34,"Complex",4.8,1,591,"50","039"
22,18,"Complex",5.6,0,527,"01","040"
36,34,"Complex",5.6,0,498,"02","040"
26,23,"Complex",5.6,1,547,"03","040"
25,23,"Complex",5.6,1,739,"04","040"
31,25,"Complex",5.6,0,524,"05","040"
31,29,"Complex",5.6,1,447,"06","040"
21,18,"Complex",5.6,1,639,"07","040"
24,22,"Complex",5.6,0,422,"08","040"
31,30,"Complex",5.6,0,626,"09","040"
32,29,"Complex",5.6,0,530,"10","040"
29,24,"Complex",5.6,1,642,"11","040"
29,27,"Complex",5.6,1,720,"12","040"
30,28,"Complex",5.6,0,594,"13","040"
30,28,"Complex",5.6,1,465,"14","040"
37,36,"Complex",5.6,0,624,"15","040"
36,32,"Complex",5.6,1,782,"16","040"
20,16,"Complex",5.6,1,527,"17","040"
33,31,"Complex",5.6,0,557,"18","040"
38,36,"Complex",5.6,0,631,"19","040"
24,22,"Complex",5.6,1,1099,"20","040"
23,21,"Complex",5.6,0,494,"21","040"
18,15,"Complex",5.6,1,671,"22","040"
21,13,"Complex",5.6,1,790,"23","040"
20,19,"Complex",5.6,0,708,"24","040"
23,21,"Complex",5.6,0,566,"25","040"
35,33,"Complex",5.6,1,566,"26","040"
31,28,"Complex",5.6,0,462,"27","040"
38,36,"Complex",5.6,1,623,"28","040"
30,27,"Complex",5.6,0,463,"29","040"
35,32,"Complex",5.6,0,491,"30","040"
26,22,"Complex",5.6,0,466,"31","040"
26,24,"Complex",5.6,0,454,"32","040"
22,20,"Complex",5.6,0,684,"33","040"
28,26,"Complex",5.6,0,454,"34","040"
24,20,"Complex",5.6,1,456,"35","040"
25,23,"Complex",5.6,0,516,"36","040"
38,37,"Complex",5.6,0,568,"37","040"
22,19,"Complex",5.6,0,619,"38","040"
31,25,"Complex",5.6,0,500,"39","040"
23,20,"Complex",5.6,0,587,"40","040"
24,19,"Complex",5.6,0,472,"41","040"
35,32,"Complex",5.6,1,701,"42","040"
22,19,"Complex",5.6,1,644,"43","040"
31,26,"Complex",5.6,1,607,"44","040"
27,23,"Complex",5.6,0,598,"45","040"
24,20,"Complex",5.6,1,531,"46","040"
19,17,"Complex",5.6,0,423,"47","040"
20,18,"Complex",5.6,0,530,"48","040"
25,21,"Complex",5.6,1,748,"49","040"
36,34,"Complex",5.6,0,592,"50","040"
22,18,"Complex",3.8,1,1261,"01","041"
36,34,"Complex",3.8,0,617,"02","041"
26,23,"Complex",3.8,1,886,"03","041"
25,23,"Complex",3.8,1,715,"04","041"
31,25,"Complex",3.8,0,510,"05","041"
31,29,"Complex",3.8,0,586,"06","041"
21,18,"Complex",3.8,1,694,"07","041"
24,22,"Complex",3.8,0,485,"08","041"
31,30,"Complex",3.8,0,788,"09","041"
32,29,"Complex",3.8,1,815,"10","041"
29,24,"Complex",3.8,0,682,"11","041"
29,27,"Complex",3.8,1,1028,"12","041"
30,28,"Complex",3.8,1,786,"13","041"
30,28,"Complex",3.8,1,574,"14","041"
37,36,"Complex",3.8,1,1014,"15","041"
36,32,"Complex",3.8,1,857,"16","041"
20,16,"Complex",3.8,1,799,"17","041"
33,31,"Complex",3.8,0,628,"18","041"
38,36,"Complex",3.8,1,482,"19","041"
24,22,"Complex",3.8,1,1292,"20","041"
23,21,"Complex",3.8,0,622,"21","041"
18,15,"Complex",3.8,1,1458,"22","041"
21,13,"Complex",3.8,1,784,"23","041"
20,19,"Complex",3.8,1,896,"24","041"
23,21,"Complex",3.8,1,891,"25","041"
35,33,"Complex",3.8,0,730,"26","041"
31,28,"Complex",3.8,0,710,"27","041"
38,36,"Complex",3.8,1,766,"28","041"
30,27,"Complex",3.8,0,652,"29","041"
35,32,"Complex",3.8,1,572,"30","041"
26,22,"Complex",3.8,0,542,"31","041"
26,24,"Complex",3.8,0,839,"32","041"
22,20,"Complex",3.8,1,854,"33","041"
28,26,"Complex",3.8,1,597,"34","041"
24,20,"Complex",3.8,0,738,"35","041"
25,23,"Complex",3.8,1,728,"36","041"
38,37,"Complex",3.8,1,600,"37","041"
22,19,"Complex",3.8,1,900,"38","041"
31,25,"Complex",3.8,0,671,"39","041"
23,20,"Complex",3.8,1,696,"40","041"
24,19,"Complex",3.8,0,597,"41","041"
35,32,"Complex",3.8,1,774,"42","041"
22,19,"Complex",3.8,0,609,"43","041"
31,26,"Complex",3.8,1,1036,"44","041"
27,23,"Complex",3.8,1,675,"45","041"
24,20,"Complex",3.8,1,914,"46","041"
19,17,"Complex",3.8,1,546,"47","041"
20,18,"Complex",3.8,0,592,"48","041"
25,21,"Complex",3.8,1,702,"49","041"
36,34,"Complex",3.8,0,655,"50","041"
22,18,"Simple",4.1,1,742,"01","042"
36,34,"Simple",4.1,1,829,"02","042"
26,23,"Simple",4.1,1,804,"03","042"
25,23,"Simple",4.1,1,811,"04","042"
31,25,"Simple",4.1,1,479,"05","042"
31,29,"Simple",4.1,0,488,"06","042"
21,18,"Simple",4.1,1,894,"07","042"
24,22,"Simple",4.1,0,487,"08","042"
31,30,"Simple",4.1,1,719,"09","042"
32,29,"Simple",4.1,1,544,"10","042"
29,24,"Simple",4.1,1,675,"11","042"
29,27,"Simple",4.1,1,781,"12","042"
30,28,"Simple",4.1,1,715,"13","042"
30,28,"Simple",4.1,1,828,"14","042"
37,36,"Simple",4.1,1,862,"15","042"
36,32,"Simple",4.1,1,780,"16","042"
20,16,"Simple",4.1,1,627,"17","042"
33,31,"Simple",4.1,1,553,"18","042"
38,36,"Simple",4.1,1,668,"19","042"
24,22,"Simple",4.1,1,1064,"20","042"
23,21,"Simple",4.1,1,656,"21","042"
18,15,"Simple",4.1,0,838,"22","042"
21,13,"Simple",4.1,1,597,"23","042"
20,19,"Simple",4.1,1,885,"24","042"
23,21,"Simple",4.1,1,573,"25","042"
35,33,"Simple",4.1,1,554,"26","042"
31,28,"Simple",4.1,0,470,"27","042"
38,36,"Simple",4.1,1,507,"28","042"
30,27,"Simple",4.1,1,593,"29","042"
35,32,"Simple",4.1,0,584,"30","042"
26,22,"Simple",4.1,1,615,"31","042"
26,24,"Simple",4.1,1,575,"32","042"
22,20,"Simple",4.1,1,744,"33","042"
28,26,"Simple",4.1,1,526,"34","042"
24,20,"Simple",4.1,1,559,"35","042"
25,23,"Simple",4.1,1,593,"36","042"
38,37,"Simple",4.1,1,545,"37","042"
22,19,"Simple",4.1,1,916,"38","042"
31,25,"Simple",4.1,1,663,"39","042"
23,20,"Simple",4.1,1,710,"40","042"
24,19,"Simple",4.1,1,528,"41","042"
35,32,"Simple",4.1,1,721,"42","042"
22,19,"Simple",4.1,1,722,"43","042"
31,26,"Simple",4.1,1,980,"44","042"
27,23,"Simple",4.1,1,632,"45","042"
24,20,"Simple",4.1,1,615,"46","042"
19,17,"Simple",4.1,1,450,"47","042"
20,18,"Simple",4.1,1,522,"48","042"
25,21,"Simple",4.1,1,610,"49","042"
36,34,"Simple",4.1,1,584,"50","042"
22,18,"Complex",5.7,1,654,"01","043"
36,34,"Complex",5.7,0,690,"02","043"
26,23,"Complex",5.7,0,478,"03","043"
25,23,"Complex",5.7,0,661,"04","043"
31,25,"Complex",5.7,0,554,"05","043"
31,29,"Complex",5.7,1,486,"06","043"
21,18,"Complex",5.7,1,570,"07","043"
24,22,"Complex",5.7,1,356,"08","043"
31,30,"Complex",5.7,1,434,"09","043"
32,29,"Complex",5.7,0,476,"10","043"
29,24,"Complex",5.7,1,552,"11","043"
29,27,"Complex",5.7,1,652,"12","043"
30,28,"Complex",5.7,1,464,"13","043"
30,28,"Complex",5.7,1,581,"14","043"
37,36,"Complex",5.7,0,836,"15","043"
36,32,"Complex",5.7,1,772,"16","043"
20,16,"Complex",5.7,1,540,"17","043"
33,31,"Complex",5.7,1,437,"18","043"
38,36,"Complex",5.7,1,510,"19","043"
24,22,"Complex",5.7,1,647,"20","043"
23,21,"Complex",5.7,1,586,"21","043"
18,15,"Complex",5.7,0,556,"22","043"
21,13,"Complex",5.7,0,505,"23","043"
20,19,"Complex",5.7,1,679,"24","043"
23,21,"Complex",5.7,0,474,"25","043"
35,33,"Complex",5.7,1,668,"26","043"
31,28,"Complex",5.7,0,454,"27","043"
38,36,"Complex",5.7,1,588,"28","043"
30,27,"Complex",5.7,0,422,"29","043"
35,32,"Complex",5.7,0,510,"30","043"
26,22,"Complex",5.7,0,519,"31","043"
26,24,"Complex",5.7,1,490,"32","043"
22,20,"Complex",5.7,1,678,"33","043"
28,26,"Complex",5.7,0,631,"34","043"
24,20,"Complex",5.7,0,482,"35","043"
25,23,"Complex",5.7,1,499,"36","043"
38,37,"Complex",5.7,1,936,"37","043"
22,19,"Complex",5.7,0,668,"38","043"
31,25,"Complex",5.7,0,433,"39","043"
23,20,"Complex",5.7,0,574,"40","043"
24,19,"Complex",5.7,0,497,"41","043"
35,32,"Complex",5.7,1,531,"42","043"
22,19,"Complex",5.7,0,542,"43","043"
31,26,"Complex",5.7,0,718,"44","043"
27,23,"Complex",5.7,0,464,"45","043"
24,20,"Complex",5.7,0,521,"46","043"
19,17,"Complex",5.7,0,426,"47","043"
20,18,"Complex",5.7,0,446,"48","043"
25,21,"Complex",5.7,0,622,"49","043"
36,34,"Complex",5.7,1,453,"50","043"
22,18,"Simple",4.4,1,545,"01","044"
36,34,"Simple",4.4,1,676,"02","044"
26,23,"Simple",4.4,0,798,"03","044"
25,23,"Simple",4.4,1,795,"04","044"
31,25,"Simple",4.4,0,479,"05","044"
31,29,"Simple",4.4,0,392,"06","044"
21,18,"Simple",4.4,0,591,"07","044"
24,22,"Simple",4.4,1,484,"08","044"
31,30,"Simple",4.4,1,694,"09","044"
32,29,"Simple",4.4,1,607,"10","044"
29,24,"Simple",4.4,1,554,"11","044"
29,27,"Simple",4.4,1,737,"12","044"
30,28,"Simple",4.4,0,638,"13","044"
30,28,"Simple",4.4,1,685,"14","044"
37,36,"Simple",4.4,1,709,"15","044"
36,32,"Simple",4.4,1,663,"16","044"
20,16,"Simple",4.4,0,633,"17","044"
33,31,"Simple",4.4,1,487,"18","044"
38,36,"Simple",4.4,1,434,"19","044"
24,22,"Simple",4.4,0,701,"20","044"
23,21,"Simple",4.4,0,574,"21","044"
18,15,"Simple",4.4,1,503,"22","044"
21,13,"Simple",4.4,1,561,"23","044"
20,19,"Simple",4.4,1,749,"24","044"
23,21,"Simple",4.4,1,717,"25","044"
35,33,"Simple",4.4,1,806,"26","044"
31,28,"Simple",4.4,1,515,"27","044"
38,36,"Simple",4.4,1,824,"28","044"
30,27,"Simple",4.4,1,545,"29","044"
35,32,"Simple",4.4,0,387,"30","044"
26,22,"Simple",4.4,1,469,"31","044"
26,24,"Simple",4.4,0,517,"32","044"
22,20,"Simple",4.4,1,967,"33","044"
28,26,"Simple",4.4,1,646,"34","044"
24,20,"Simple",4.4,1,472,"35","044"
25,23,"Simple",4.4,0,593,"36","044"
38,37,"Simple",4.4,1,1031,"37","044"
22,19,"Simple",4.4,0,651,"38","044"
31,25,"Simple",4.4,1,504,"39","044"
23,20,"Simple",4.4,1,690,"40","044"
24,19,"Simple",4.4,1,744,"41","044"
35,32,"Simple",4.4,1,528,"42","044"
22,19,"Simple",4.4,0,549,"43","044"
31,26,"Simple",4.4,1,588,"44","044"
27,23,"Simple",4.4,1,766,"45","044"
24,20,"Simple",4.4,1,596,"46","044"
19,17,"Simple",4.4,0,452,"47","044"
20,18,"Simple",4.4,1,437,"48","044"
25,21,"Simple",4.4,1,749,"49","044"
36,34,"Simple",4.4,1,514,"50","044"
22,18,"Simple",1.3,1,1249,"01","045"
36,34,"Simple",1.3,0,705,"02","045"
26,23,"Simple",1.3,0,946,"03","045"
25,23,"Simple",1.3,1,860,"04","045"
31,25,"Simple",1.3,0,646,"05","045"
31,29,"Simple",1.3,0,768,"06","045"
21,18,"Simple",1.3,1,1380,"07","045"
24,22,"Simple",1.3,1,536,"08","045"
31,30,"Simple",1.3,1,897,"09","045"
32,29,"Simple",1.3,0,1444,"10","045"
29,24,"Simple",1.3,1,1073,"11","045"
29,27,"Simple",1.3,1,913,"12","045"
30,28,"Simple",1.3,1,926,"13","045"
30,28,"Simple",1.3,1,784,"14","045"
37,36,"Simple",1.3,1,999,"15","045"
36,32,"Simple",1.3,1,997,"16","045"
20,16,"Simple",1.3,1,819,"17","045"
33,31,"Simple",1.3,1,556,"18","045"
38,36,"Simple",1.3,1,633,"19","045"
24,22,"Simple",1.3,1,1949,"20","045"
23,21,"Simple",1.3,0,782,"21","045"
18,15,"Simple",1.3,1,1068,"22","045"
21,13,"Simple",1.3,1,704,"23","045"
20,19,"Simple",1.3,1,1485,"24","045"
23,21,"Simple",1.3,1,916,"25","045"
35,33,"Simple",1.3,1,697,"26","045"
31,28,"Simple",1.3,0,679,"27","045"
38,36,"Simple",1.3,1,1020,"28","045"
30,27,"Simple",1.3,1,633,"29","045"
35,32,"Simple",1.3,1,483,"30","045"
26,22,"Simple",1.3,0,599,"31","045"
26,24,"Simple",1.3,0,692,"32","045"
22,20,"Simple",1.3,1,1752,"33","045"
28,26,"Simple",1.3,0,655,"34","045"
24,20,"Simple",1.3,1,952,"35","045"
25,23,"Simple",1.3,1,676,"36","045"
38,37,"Simple",1.3,1,1157,"37","045"
22,19,"Simple",1.3,1,760,"38","045"
31,25,"Simple",1.3,1,807,"39","045"
23,20,"Simple",1.3,1,2232,"40","045"
24,19,"Simple",1.3,1,731,"41","045"
35,32,"Simple",1.3,1,1021,"42","045"
22,19,"Simple",1.3,1,814,"43","045"
31,26,"Simple",1.3,1,763,"44","045"
27,23,"Simple",1.3,0,972,"45","045"
24,20,"Simple",1.3,0,978,"46","045"
19,17,"Simple",1.3,1,489,"47","045"
20,18,"Simple",1.3,1,730,"48","045"
25,21,"Simple",1.3,1,950,"49","045"
36,34,"Simple",1.3,0,871,"50","045"
22,18,"Complex",1.9,1,793,"01","046"
36,34,"Complex",1.9,0,684,"02","046"
26,23,"Complex",1.9,0,758,"03","046"
25,23,"Complex",1.9,1,955,"04","046"
31,25,"Complex",1.9,0,636,"05","046"
31,29,"Complex",1.9,0,491,"06","046"
21,18,"Complex",1.9,0,736,"07","046"
24,22,"Complex",1.9,0,612,"08","046"
31,30,"Complex",1.9,0,701,"09","046"
32,29,"Complex",1.9,0,797,"10","046"
29,24,"Complex",1.9,0,601,"11","046"
29,27,"Complex",1.9,0,829,"12","046"
30,28,"Complex",1.9,0,888,"13","046"
30,28,"Complex",1.9,0,759,"14","046"
37,36,"Complex",1.9,0,617,"15","046"
36,32,"Complex",1.9,0,849,"16","046"
20,16,"Complex",1.9,0,652,"17","046"
33,31,"Complex",1.9,0,568,"18","046"
38,36,"Complex",1.9,0,485,"19","046"
24,22,"Complex",1.9,0,1278,"20","046"
23,21,"Complex",1.9,0,452,"21","046"
18,15,"Complex",1.9,0,706,"22","046"
21,13,"Complex",1.9,0,658,"23","046"
20,19,"Complex",1.9,0,856,"24","046"
23,21,"Complex",1.9,0,511,"25","046"
35,33,"Complex",1.9,1,540,"26","046"
31,28,"Complex",1.9,0,635,"27","046"
38,36,"Complex",1.9,0,943,"28","046"
30,27,"Complex",1.9,0,422,"29","046"
35,32,"Complex",1.9,0,591,"30","046"
26,22,"Complex",1.9,0,530,"31","046"
26,24,"Complex",1.9,0,772,"32","046"
22,20,"Complex",1.9,0,712,"33","046"
28,26,"Complex",1.9,0,641,"34","046"
24,20,"Complex",1.9,0,636,"35","046"
25,23,"Complex",1.9,0,552,"36","046"
38,37,"Complex",1.9,0,632,"37","046"
22,19,"Complex",1.9,0,1111,"38","046"
31,25,"Complex",1.9,0,457,"39","046"
23,20,"Complex",1.9,0,840,"40","046"
24,19,"Complex",1.9,0,561,"41","046"
35,32,"Complex",1.9,0,1285,"42","046"
22,19,"Complex",1.9,0,686,"43","046"
31,26,"Complex",1.9,1,943,"44","046"
27,23,"Complex",1.9,0,796,"45","046"
24,20,"Complex",1.9,0,845,"46","046"
19,17,"Complex",1.9,0,422,"47","046"
20,18,"Complex",1.9,0,914,"48","046"
25,21,"Complex",1.9,0,693,"49","046"
36,34,"Complex",1.9,0,619,"50","046"
22,18,"Simple",3.8,1,874,"01","047"
36,34,"Simple",3.8,1,559,"02","047"
26,23,"Simple",3.8,0,851,"03","047"
25,23,"Simple",3.8,1,706,"04","047"
31,25,"Simple",3.8,1,597,"05","047"
31,29,"Simple",3.8,1,865,"06","047"
21,18,"Simple",3.8,1,885,"07","047"
24,22,"Simple",3.8,1,473,"08","047"
31,30,"Simple",3.8,1,767,"09","047"
32,29,"Simple",3.8,1,770,"10","047"
29,24,"Simple",3.8,1,644,"11","047"
29,27,"Simple",3.8,1,965,"12","047"
30,28,"Simple",3.8,1,823,"13","047"
30,28,"Simple",3.8,1,825,"14","047"
37,36,"Simple",3.8,1,795,"15","047"
36,32,"Simple",3.8,1,1030,"16","047"
20,16,"Simple",3.8,1,781,"17","047"
33,31,"Simple",3.8,0,475,"18","047"
38,36,"Simple",3.8,1,1092,"19","047"
24,22,"Simple",3.8,1,940,"20","047"
23,21,"Simple",3.8,0,750,"21","047"
18,15,"Simple",3.8,0,803,"22","047"
21,13,"Simple",3.8,1,803,"23","047"
20,19,"Simple",3.8,1,894,"24","047"
23,21,"Simple",3.8,1,971,"25","047"
35,33,"Simple",3.8,1,1023,"26","047"
31,28,"Simple",3.8,1,537,"27","047"
38,36,"Simple",3.8,1,908,"28","047"
30,27,"Simple",3.8,1,626,"29","047"
35,32,"Simple",3.8,0,638,"30","047"
26,22,"Simple",3.8,1,657,"31","047"
26,24,"Simple",3.8,0,572,"32","047"
22,20,"Simple",3.8,1,985,"33","047"
28,26,"Simple",3.8,1,657,"34","047"
24,20,"Simple",3.8,1,555,"35","047"
25,23,"Simple",3.8,0,659,"36","047"
38,37,"Simple",3.8,1,778,"37","047"
22,19,"Simple",3.8,1,890,"38","047"
31,25,"Simple",3.8,1,656,"39","047"
23,20,"Simple",3.8,0,980,"40","047"
24,19,"Simple",3.8,1,587,"41","047"
35,32,"Simple",3.8,1,594,"42","047"
22,19,"Simple",3.8,0,567,"43","047"
31,26,"Simple",3.8,1,872,"44","047"
27,23,"Simple",3.8,1,820,"45","047"
24,20,"Simple",3.8,1,806,"46","047"
19,17,"Simple",3.8,0,529,"47","047"
20,18,"Simple",3.8,1,521,"48","047"
25,21,"Simple",3.8,1,876,"49","047"
36,34,"Simple",3.8,1,581,"50","047"
22,18,"Complex",2,1,1016,"01","048"
36,34,"Complex",2,1,593,"02","048"
26,23,"Complex",2,0,688,"03","048"
25,23,"Complex",2,1,1160,"04","048"
31,25,"Complex",2,0,514,"05","048"
31,29,"Complex",2,0,525,"06","048"
21,18,"Complex",2,0,992,"07","048"
24,22,"Complex",2,0,584,"08","048"
31,30,"Complex",2,0,542,"09","048"
32,29,"Complex",2,0,822,"10","048"
29,24,"Complex",2,1,681,"11","048"
29,27,"Complex",2,1,583,"12","048"
30,28,"Complex",2,0,619,"13","048"
30,28,"Complex",2,1,560,"14","048"
37,36,"Complex",2,0,777,"15","048"
36,32,"Complex",2,1,921,"16","048"
20,16,"Complex",2,0,731,"17","048"
33,31,"Complex",2,0,572,"18","048"
38,36,"Complex",2,0,667,"19","048"
24,22,"Complex",2,1,1415,"20","048"
23,21,"Complex",2,0,606,"21","048"
18,15,"Complex",2,1,586,"22","048"
21,13,"Complex",2,0,982,"23","048"
20,19,"Complex",2,0,1004,"24","048"
23,21,"Complex",2,0,592,"25","048"
35,33,"Complex",2,0,780,"26","048"
31,28,"Complex",2,0,449,"27","048"
38,36,"Complex",2,0,822,"28","048"
30,27,"Complex",2,0,560,"29","048"
35,32,"Complex",2,0,581,"30","048"
26,22,"Complex",2,0,602,"31","048"
26,24,"Complex",2,0,506,"32","048"
22,20,"Complex",2,0,558,"33","048"
28,26,"Complex",2,0,565,"34","048"
24,20,"Complex",2,0,632,"35","048"
25,23,"Complex",2,0,525,"36","048"
38,37,"Complex",2,1,1006,"37","048"
22,19,"Complex",2,1,771,"38","048"
31,25,"Complex",2,0,689,"39","048"
23,20,"Complex",2,0,705,"40","048"
24,19,"Complex",2,0,459,"41","048"
35,32,"Complex",2,1,678,"42","048"
22,19,"Complex",2,0,820,"43","048"
31,26,"Complex",2,0,740,"44","048"
27,23,"Complex",2,0,778,"45","048"
24,20,"Complex",2,0,655,"46","048"
19,17,"Complex",2,0,463,"47","048"
20,18,"Complex",2,0,510,"48","048"
25,21,"Complex",2,0,565,"49","048"
36,34,"Complex",2,0,680,"50","048"
22,18,"Complex",1,0,599,"01","049"
36,34,"Complex",1,0,846,"02","049"
26,23,"Complex",1,0,519,"03","049"
25,23,"Complex",1,0,1188,"04","049"
31,25,"Complex",1,0,480,"05","049"
31,29,"Complex",1,0,665,"06","049"
21,18,"Complex",1,1,835,"07","049"
24,22,"Complex",1,0,519,"08","049"
31,30,"Complex",1,0,778,"09","049"
32,29,"Complex",1,0,803,"10","049"
29,24,"Complex",1,1,810,"11","049"
29,27,"Complex",1,0,1079,"12","049"
30,28,"Complex",1,0,513,"13","049"
30,28,"Complex",1,0,763,"14","049"
37,36,"Complex",1,0,562,"15","049"
36,32,"Complex",1,0,1164,"16","049"
20,16,"Complex",1,0,638,"17","049"
33,31,"Complex",1,0,522,"18","049"
38,36,"Complex",1,0,595,"19","049"
24,22,"Complex",1,0,1461,"20","049"
23,21,"Complex",1,0,584,"21","049"
18,15,"Complex",1,0,780,"22","049"
21,13,"Complex",1,1,1080,"23","049"
20,19,"Complex",1,0,831,"24","049"
23,21,"Complex",1,0,902,"25","049"
35,33,"Complex",1,0,518,"26","049"
31,28,"Complex",1,0,440,"27","049"
38,36,"Complex",1,0,958,"28","049"
30,27,"Complex",1,0,446,"29","049"
35,32,"Complex",1,0,637,"30","049"
26,22,"Complex",1,0,584,"31","049"
26,24,"Complex",1,0,576,"32","049"
22,20,"Complex",1,1,1193,"33","049"
28,26,"Complex",1,1,525,"34","049"
24,20,"Complex",1,0,801,"35","049"
25,23,"Complex",1,0,697,"36","049"
38,37,"Complex",1,0,1108,"37","049"
22,19,"Complex",1,0,629,"38","049"
31,25,"Complex",1,1,495,"39","049"
23,20,"Complex",1,0,606,"40","049"
24,19,"Complex",1,0,497,"41","049"
35,32,"Complex",1,0,1376,"42","049"
22,19,"Complex",1,0,1060,"43","049"
31,26,"Complex",1,0,1612,"44","049"
